string,string,string,string,string,string,string
id,author_id,title,content,yunlv_rule,author,dynasty
250092,9542,偈頌六十五首  其二九,風不鳴條，雨不破塊。|老胡忽西來，撥亂清平世。,平仄平平，仄仄仄仄。|仄平仄平平，仄仄平平仄。,釋普濟,S
250093,9542,偈頌六十五首  其三○,一天星斗大家看，獨有渠儂見處偏。|打失眼睛拈得口，至今脚下黑漫漫。,仄平平仄仄平仄，仄仄平平仄仄平。|仄仄仄平平仄仄，仄平仄仄仄仄仄。,釋普濟,S
250094,9542,偈頌六十五首  其三一,錦城歌管日紛紛，半入江風半入雲。|此曲只應天上有，人間能是幾回聞。,仄平平仄仄平平，仄仄平平仄仄平。|仄仄仄平平仄仄，平平平仄仄平平。,釋普濟,S
250095,9542,偈頌六十五首  其三二,煆玉已經三日火，探珠曾下九重淵。|毀珠擿玉無人識，十字街頭颺碌磚。,平仄仄平平仄仄，平平平仄仄平平。|仄平仄仄平平仄，仄仄平平仄仄平。,釋普濟,S
250096,9542,偈頌六十五首  其三三,山家冬境致，何處不光輝。|大地冰稜合，漫天雨雪飛。,平平平仄仄，平仄仄平平。|仄仄平平仄，仄平仄仄平。,釋普濟,S
250097,9542,偈頌六十五首  其三四,霏霏梅雨灑危層，五月山房冷似冰。|莫謂乾坤乖大信，未明心地是炎蒸。,平平平仄仄平平，仄仄平平仄仄平。|仄仄平平平仄仄，仄平平仄仄平平。,釋普濟,S
250098,9542,偈頌六十五首  其三五,一新一舊，嘉熙淳祐。|皇天大曆，歲在辛丑。,仄平仄仄，平平平仄。|平平仄仄，仄仄平仄。,釋普濟,S
250099,9542,偈頌六十五首  其三六,南北山朝對，東西有路分。|一步不相到，大地入無門。,平仄平平仄，平平仄仄平。|仄仄仄仄仄，仄仄仄平平。,釋普濟,S
250100,9542,偈頌六十五首  其三七,崇山峻嶺，茂林脩竹。|終日提綱，神號鬼哭。,平平仄仄，仄平平仄。|平仄平平，平○仄仄。,釋普濟,S
250101,9542,偈頌六十五首  其三八,老黄龍頷下明珠，勝首座懸空撲碎。|黄檗山吐霧興雲，遍地走南山鼈鼻。,仄平平○仄平平，○仄仄平○仄仄。|平仄平仄仄○平，仄仄仄平平仄仄。,釋普濟,S
250102,9542,偈頌六十五首  其三九,爲衆持鉢去，七佛舊儀式。|菴園塔廟間，處處遍敲擊。,平仄平仄仄，仄仄仄平仄。|平平仄仄○，仄仄仄○仄。,釋普濟,S
250103,9542,偈頌六十五首  其四○,旱地一聲雷，青天撒白雨。|不是諾佛說底法，不是祖師傳底心，不是衲僧參底句。|日月輪邊氣象高，魚龍穴下蟠根固。,仄仄仄平平，平平仄仄仄。|仄仄仄仄仄仄仄，仄仄仄平○仄平，仄仄仄平○仄仄。|仄仄平平仄仄平，平平仄仄平平仄。,釋普濟,S
250104,9542,偈頌六十五首  其四一,起滅不停，如珠走盤。|收視返聽，墮在黑山。,仄仄仄平，○平仄平。|○仄仄○，○仄仄平。,釋普濟,S
250105,9542,偈頌六十五首  其四二,不參禪，不問道。|豎起鐵脊梁，死蛇鑽出草。|不是禪，不是道。|雲門千歲僧，越山鼐長老。,仄○○，仄仄仄。|仄仄仄仄平，仄平仄仄仄。|仄仄○，仄仄仄。|平平平仄平，仄平仄○仄。,釋普濟,S
250106,9542,偈頌六十五首  其四三,悉達脚下，七花八裂。|韶陽棒頭，有禮有樂。,仄仄仄仄，仄平仄仄。|平平仄平，仄仄仄仄。,釋普濟,S
250107,9542,偈頌六十五首  其四四,迦葉首傳，龍潭吹滅。|一燈一燈，燈燈不絕。,平仄仄○，平平○仄。|仄平仄平，平平仄仄。,釋普濟,S
250108,9542,偈頌六十五首  其四五,南山虎齩大蟲，鼈鼻蛇頭生角。|大地六反震動，文殊普賢驚愕。,平平仄仄仄平，仄仄平平平仄。|仄仄仄仄仄仄，平平仄平平仄。,釋普濟,S
250109,9542,偈頌六十五首  其四六,雪壓雙林樹，風號萬籟寒。|瞿曇曾入滅，衲子眼難瞞。,仄仄平平仄，平平仄仄平。|平平平仄仄，仄仄仄平平。,釋普濟,S
250110,9542,偈頌六十五首  其四七,鐵蒺藜椎，轉弄轉危。|丹霞燒木佛，院主落鬚眉。|南山爐添今日火，作者不同歸。,仄仄平平，仄仄仄平。|平平○仄仄，仄仄仄平平。|平平平平平仄仄，仄仄仄平平。,釋普濟,S
250111,9542,偈頌六十五首  其四八,南山雲，北山雨。|毗盧樓閣，豁開門戶。|花簇簇，錦簇簇。|彌勒大士，傾腸倒腹。|百城風月，目前領話，人畜草芥。|一時知有不知有，毗目仙人執善財手。,平平平，仄平仄。|平平平仄，仄平平仄。|平仄仄，仄仄仄。|平仄仄仄，平平仄仄。|仄平平仄，仄平仄仄，平仄仄仄。|仄平平仄仄平仄，平仄平平仄仄平仄。,釋普濟,S
250112,9542,偈頌六十五首  其四九,鐘鼓聲喧暄，鳥雀閙中庭。|圓通門不鑰，眉毛落又生。,平仄平平平，仄仄仄○○。|平平平仄仄，平平仄仄平。,釋普濟,S
250113,9542,偈頌六十五首  其五○,冬不寒，臘後看。|無人知此意，令我憶南泉。,平仄平，仄仄○。|平平平仄仄，仄仄仄平平。,釋普濟,S
250114,9542,偈頌六十五首  其五一,明星一見悟無生，攧落阿鼻業火坑。|三百餘番說不出，爲他閑事長無明。,平平仄仄仄平平，平仄平仄仄仄平。|仄仄平平仄仄仄，平平平仄仄平平。,釋普濟,S
250115,9542,偈頌六十五首  其五二,壁觀婆羅門，家業大天下。|傳遠枝派分，寸土不存也。|焚香作忌齋，普請禮三拜。,仄○平平平，平仄仄平仄。|○仄平仄○，仄仄仄平仄。|平平仄仄平，仄仄仄○仄。,釋普濟,S
250116,9542,偈頌六十五首  其五三,古佛堂前，三頭六臂。|祖師門下，道絕人荒。|衲僧者裏，銀山鐵壁。|慧日峰頂，春風和氣。,仄仄平平，○平仄仄。|仄平平仄，仄仄平平。|仄平仄仄，平平仄仄。|仄仄平仄，平平○仄。,釋普濟,S
250117,9542,偈頌六十五首  其五四,驗人眼，截流機。|德山臨際，伏惟伏惟。,仄平仄，仄平平。|仄平○仄，仄平仄平。,釋普濟,S
250118,9542,偈頌六十五首  其五五,前佛後佛，無生不滅。|紫磨金色身，衲僧眼中屑。,平仄仄仄，平平仄仄。|仄○平仄平，仄平仄○仄。,釋普濟,S
250119,9542,偈頌六十五首  其五六,堂中首座人天眼，漢語胡言大藏經。|七百衲僧吞佛祖，靈山樂得做閑人。,平平仄仄平平仄，仄仄平平仄仄平。|仄仄仄平平仄仄，平平仄仄仄平平。,釋普濟,S
250120,9542,偈頌六十五首  其五七,覺皇垂迹左金輪，寶殿巍巍表至尊。|宸翰親從天上降，爛然金碧耀乾坤。,仄平平仄仄平平，仄仄平平仄仄平。|平仄平平平仄仄，仄平平仄仄平平。,釋普濟,S
250121,9542,偈頌六十五首  其五八,大道無門，十方有路。|無門不可不入，有路不可不到。|阿呵呵，不參禪，不說教。|飽飯熟睡游談，三毒無明浩浩。,仄仄平平，仄平仄仄。|平平仄仄仄仄，仄仄仄仄仄仄。|平平平，仄○○，仄仄○。|仄仄仄仄平平，○仄平平仄仄。,釋普濟,S
250122,9542,偈頌六十五首  其五九,三八念誦，勞動大衆。|五月陞堂，說短論長。|打鼓入室，逼狗透牆。,○仄仄仄，○仄仄仄。|仄仄平平，仄仄○○。|仄仄仄仄，仄仄仄平。,釋普濟,S
250123,9542,偈頌六十五首  其六○,東去西去，南來北來。|殘羹餿飯，門外安排。,平仄平仄，平平仄平。|平平？仄，平仄平平。,釋普濟,S
250124,9542,偈頌六十五首  其六一,深山窮谷，蛇虎縱橫。|平田淺草，鴉鳴鵲噪。,○平平仄，平仄仄○。|平平仄仄，平平仄仄。,釋普濟,S
250125,9542,偈頌六十五首  其六二,九十日春，多雨少晴。|苔痕上階綠，草色入簾青。,仄仄仄平，平仄仄平。|平平仄平仄，仄仄仄平平。,釋普濟,S
250126,9542,偈頌六十五首  其六三,地水火風先佛記，冷灰堆裏無舍利。|掃向長江白浪中，千古萬古第一義。,仄仄仄平平仄仄，仄平平仄平仄仄。|仄仄○平仄○○，平仄仄仄仄仄仄。,釋普濟,S
250127,9542,偈頌六十五首  其六四,百尺竿頭坐底人，雖然得入未爲真。|百尺竿頭進一步，十方剎土現全身。,仄仄平平仄仄平，平平仄仄仄平平。|仄仄平平仄仄仄，仄平仄仄仄平平。,釋普濟,S
250128,9542,偈頌六十五首  其六五,鳴爆竹，送殘年，東村王老夜燒錢。|南山短拙無施設，借婆裙子拜婆年。,平仄仄，仄平平，平平○仄仄○○。|平平仄仄平仄仄，仄平平仄仄平平。,釋普濟,S
250129,9542,頌古十一首  其一,一片爺爺古化基，又逢寒食拜標時。|滿前骨肉俱承蔭，一個無聊乞養兒。,仄仄平平仄仄平，仄平平仄仄平平。|仄平仄仄平平仄，仄仄平平仄仄平。,釋普濟,S
250130,9542,頌古十一首  其二,肩擔口叫，曉夜撐船。|道路各別，養家一般。,平○仄仄，仄仄平平。|仄仄仄仄，仄平仄平。,釋普濟,S
250131,9542,頌古十一首  其三,青氈本是家中物，時復拈來抖擻看。|貴要傍人知下落，不知下落被人謾。,平平仄仄平平仄，平仄平平仄仄仄。|仄仄仄平平仄仄，仄平仄仄仄平仄。,釋普濟,S
250132,9542,頌古十一首  其四,風頭策起羅生網，更向無風煖處張。|兩度勞心又勞力，更無鸞鳳敢呈祥。,平平仄仄平平仄，仄仄平平仄仄平。|仄仄平平仄仄仄，平平平仄仄平平。,釋普濟,S
250133,9542,頌古十一首  其五,睡濃天曉弗梳頭，洗面無湯也即休。|大底還他肌骨好，不搽紅粉也風流。,仄平平仄仄平平，仄仄平平仄仄平。|仄仄平平平仄仄，仄平平仄仄平平。,釋普濟,S
250134,9542,頌古十一首  其六,示疾毗耶問訊疏，知音惟有老文殊。|問來答去膠投漆，一病翻成兩病夫。,仄仄平平仄仄平，平平平仄仄平平。|仄平仄仄平平仄，仄仄平平仄仄平。,釋普濟,S
250135,9542,頌古十一首  其七,臘月火燒山，胡僧入漢關。|一頭卷螺髮，兩耳带金環。,仄仄仄平平，平平仄仄平。|仄平仄平仄，仄仄仄平平。,釋普濟,S
250136,9542,頌古十一首  其八,奴見婢慇懃，瞥喜瞥然嗔。|瀟湘圖上看，分外好精神。,平仄仄平平，仄仄仄平平。|平平平仄仄，仄仄仄平平。,釋普濟,S
250137,9542,頌古十一首  其九,金鴨香消更漏長，沉沉玉殿紫苔生。|高空有月千門照，大道無人獨自行。,平仄平平平仄仄，平平仄仄仄平平。|平平仄仄平平仄，仄仄平平仄仄平。,釋普濟,S
250138,9542,頌古十一首  其一○,光境俱忘與未忘，殺人利劍活人鎗。|太平時節渾無用，夜夜神光射斗旁。,平仄平仄仄仄仄，仄平仄仄仄平平。|仄平平仄平平仄，仄仄平平仄仄仄。,釋普濟,S
250139,9542,頌古十一首  其一一,電電喧轟海岱昏，怒濤翻覆拍天門。|錦鱗不會乘流去，空向桃花浪裏奔。,仄仄平平仄仄平，仄平平仄仄平平。|仄平仄仄平平仄，仄仄平平仄仄平。,釋普濟,S
250140,9542,出山相贊,龍章鳳質出王宮，肘露衣穿下雪峰。|智願必空諸有界，不知諸有幾時空。,平平仄仄仄平平，仄仄平平仄仄平。|仄仄仄平平仄仄，仄平平仄仄平平。,釋普濟,S
250141,9542,觀音大士贊,空如來藏，立大圓鏡。|水落石出，月明雲浄。|瞻之仰之，群機普應。,○○平○，仄仄平仄。|仄仄仄仄，仄平平仄。|平平仄平，平平仄○。,釋普濟,S
250142,9542,金剛經書大士像贊,大士應身三十二，一身三十二重非。|金剛正體是非外，鵲噪鴉鳴無了時。,仄仄平平平仄仄，仄平仄仄仄平平。|平平仄仄仄平仄，仄仄平平平仄平。,釋普濟,S
250143,9542,馬郎婦贊,有願必從，無剎不現。|鬢亂釵橫，金沙灘畔。|稽首皈依，漏巵難滿。,仄仄仄○，平仄仄仄。|仄仄平○，平平○仄。|平仄？平，仄平○仄。,釋普濟,S
250144,9542,善財贊,福城東際錯商量，誤入烟蘿白鳥鄉。|水遠山長無限意，到頭難寫此愁腸。,仄平平仄仄平平，仄仄平平仄仄平。|仄仄平平平仄仄，仄平仄仄仄平平。,釋普濟,S
250145,9542,維摩贊,指桃駡李，敗種發機。|詞窮理盡，一嘿橫施。|大地山河背震吼，七佛之師懡㦬歸。,仄平仄仄，仄仄仄平。|平平仄仄，仄仄○仄。|仄仄平平仄仄仄，仄仄平平平平平。,釋普濟,S
250146,9542,布袋贊  其一,南無阿逸多，忙忙走寰宇。|等个人未至，放下寬腸肚。|來也來也，泰嶽何曾乏土。,平平平仄平，平平仄平仄。|仄仄平仄仄，仄仄平平仄。|平仄平仄，仄仄平平仄仄。,釋普濟,S
250147,9542,布袋贊  其二,九十七大人之相，百千億微塵數身。|兜率長汀人不識，抖擻精神一欠伸。,仄仄仄仄平平○，仄平仄平平仄平。|平仄○平平仄仄，仄仄平平仄仄平。,釋普濟,S
250148,9542,達磨大師贊  其一,的的西天末法僧，來分此土最初燈。|神光冷地一吹滅，葱嶺忙忙只暗登。,仄仄平平仄仄平，平平仄仄仄平平。|平平仄仄仄平仄，平仄平平仄仄平。,釋普濟,S
250149,9542,達磨大師贊  其二,五天竺國，東震旦土。|傳佛心宗，無本可據。|無本據，一葦橫趨，大江東去。,仄平仄仄，平仄仄仄。|○仄平平，平仄仄仄。|平仄仄，仄仄○平，仄平平仄。,釋普濟,S
250150,9542,五祖贊,萬本松杉，山山栽遍。|颺下钁頭，再呈舊面。|雙峰峨峨翠插天，天下人見渠不見。,仄仄平平，平平○仄。|○仄仄平，仄平仄仄。|平平平平仄仄平，平仄平仄平仄仄。,釋普濟,S
250151,9542,六祖贊,應無所住，白日迷路。|失脚黄梅，道傳千古。|不是風動非幡動，會也蚍蜉撼鐵柱。,○平仄仄，仄仄平仄。|仄仄平平，仄○平仄。|仄仄平仄平平仄，仄仄？平仄仄仄。,釋普濟,S
250152,9542,五祖送六祖渡江圖贊,有傳有受恩成怨，無受無傳怨似恩。|船到岸頭恩怨絕，遍天遍地一兒孫。,仄平仄仄平平仄，平仄平平仄仄平。|平仄仄平平仄仄，仄平仄仄仄平平。,釋普濟,S
250153,9542,懶瓚贊,垂頤寒涕滿頭霜，黄獨煨來別有香。|三詔入雲三不起，兒孫各自立封疆。,平平平仄仄平平，平仄平平仄仄平。|仄仄仄平平仄仄，平平仄仄仄平平。,釋普濟,S
250154,9542,楊歧祖師贊,三脚馿子弄蹄行，金毛師子大哮吼。|五峰峭峻摩蒼穹，千古萬古揚家醜。,○仄平仄仄平○，平平平仄仄平仄。|仄平仄仄平○平，平仄仄仄平平仄。,釋普濟,S
250155,9542,夾山見船子贊,毒手一橈難躲避，點頭不見問津人。|烟波浩渺無窮恨，父子雖親未是親。,仄仄仄平平仄仄，仄平仄仄仄平平。|平平仄仄平平仄，仄仄平平仄仄平。,釋普濟,S
250156,9542,馬祖接石鞏贊,三十年不少鹽醤，一鏃群狐中的時。|大地山河諸草木，至今盡發箭鋒機。,○仄平仄仄仄仄，仄仄平平○仄平。|仄仄平平平仄仄，仄平仄仄仄平平。,釋普濟,S
250157,9542,鳥窠贊,道高德高名愈高，問佛法而吹布毛。|不是尋常閑啐啄，飛出鳳兒空鵲巢。,仄平仄平平仄平，仄仄仄平○仄平。|仄仄平平平？仄，平仄仄平○仄平。,釋普濟,S
250158,9542,諾詎羅尊者贊,石壁攙空起，銀河一派懸。|貪觀無斷續，來去不知原。,仄仄平平仄，平平仄仄平。|平平平仄仄，平仄仄平平。,釋普濟,S
250159,9542,四睡贊,離了峨嵋別五臺，倒騎白額下天台。|松間石上夢中夢，喚得閭丘太守回。,仄仄平平仄仄平，仄平仄仄仄平平。|平平仄仄仄平仄，仄仄平平仄仄平。,釋普濟,S
250160,9542,寒山贊,採樵沿嶺去，提水傍谿歸。|个般無出豁，七佛不曾師。,仄平平仄仄，平仄仄平平。|仄平平仄仄，仄仄仄平平。,釋普濟,S
250161,9542,佛心禪師頂相,千聖頭邊殃禍作，春風和氣滿叢林。|隨其機上者上之，任其器下者下之。|一處不通，回天轉地。|活天下死衲僧，死大地活衲子。|是謂父不傳子不記之妙，如保福千聖頭邊殃禍者鮮矣。,平仄平平平仄仄，平平○仄仄平平。|平○平仄仄仄平，平○仄仄仄仄平。|仄仄仄平，○平仄仄。|仄平仄仄仄平，仄仄仄仄仄仄。|仄仄仄仄○仄仄仄平仄，○仄仄平仄平平平仄仄○仄。,釋普濟,S
250162,9542,石佛清長老請贊,東山之源，東磵之淵。|截流之機，驗人之眼。|揚清激濁，地覆天翻。|六代祖師，豎毛呵手。|三生大像，頓足擎拳。|彼又何須指南，吳越令行，而後有傳。,平平平平，平仄平平。|仄平平平，仄平平仄。|平平仄仄，仄仄平平。|仄仄仄平，仄平平仄。|○平仄仄，仄仄平平。|仄仄平平仄平，平仄仄○，平仄仄○。,釋普濟,S
